Hs-TNFAIP6,2000,1000,T113289-TNFAIP6,"p1@TNFAIP6"
rank,ID,Fabs,Frel,association_with_transcript,entrezgene_id,hgnc_id,uniprot_id,gene_name,description,type
1,T042273,t113289,2,011.0000,0.999502982107,p4@NIPA1,123606,17043,Q7RTP0,NIPA1,"non imprinted in Prader-Willi/Angelman syndrome 1","gene with protein product"
1293,T113289,t163192,23.0000,0.0114598903837,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1294,T022683,t113289,23.0000,0.0114541832669,p1@UBC,7316,12468,"F5H4D8,F5H7Y5,F5H041",UBC,"ubiquitin C","gene with protein product"
1295,T003767,t113289,23.0000,0.0114484818318,p4@ABI1,10006,11320,,ABI1,"abl interactor 1","gene with protein product"
1296,T021218,t113289,23.0000,0.0114427860697,p3@OAS3,4940,8088,,OAS3,"2'-5'-oligoadenylate synthetase 3","gene with protein product"
1297,T113289,t134624,23.0000,0.0114314115308,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1298,T113289,t167631,22.0000,0.0109725685786,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1299,T113289,t189059,22.0000,0.0109725685786,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1300,T113289,t158725,22.0000,0.01096163428,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1301,T113289,t147940,22.0000,0.01096163428,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1302,T113289,t156863,22.0000,0.0109561752988,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1303,T057384,t113289,22.0000,0.0109507217521,p1@CCL5,6352,10632,"D0EI67,P13501",CCL5,"C-C motif chemokine ligand 5","gene with protein product"
1304,T102450,t113289,22.0000,0.0109507217521,p1@SUMO1P1,391257,33148,,SUMO1P1,"SUMO1 pseudogene 1",pseudogene
1305,T113289,t158726,22.0000,0.0109452736318,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1306,T113289,t168321,22.0000,0.0109452736318,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1307,T051780,t113289,22.0000,0.0109452736318,p1@N4BP1,9683,29850,O75113,N4BP1,"NEDD4 binding protein 1","gene with protein product"
1308,T071187,t113289,22.0000,0.0109398309299,p4@ANKLE1,126549,26812,"Q8NAG6,B4E124",ANKLE1,"ankyrin repeat and LEM domain containing 1","gene with protein product"
1309,T113289,t196471,22.0000,0.0109398309299,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1310,T113289,t179537,22.0000,0.0109398309299,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1311,T113289,t139433,21.0000,0.0104738154613,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1312,T113289,t180344,21.0000,0.0104685942173,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1313,T027960,t113289,21.0000,0.0104685942173,p18@GNS,2799,4422,"B4DTT0,F6S8M0,F5H260",GNS,"glucosamine (N-acetyl)-6-sulfatase","gene with protein product"
1314,T082063,t113289,21.0000,0.0104633781764,p14@PLEKHO1,51177,24310,,PLEKHO1,"pleckstrin homology domain containing O1","gene with protein product"
1315,T041769,t113289,21.0000,0.0104581673307,p4@SERPINA1,5265,8941,P01009,SERPINA1,"serpin family A member 1","gene with protein product"
1316,T113289,t174077,21.0000,0.0104581673307,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1317,T015767,t113289,21.0000,0.0104581673307,p2@FTH1,2495,3976,,FTH1,"ferritin heavy chain 1","gene with protein product"
1318,T113289,t138449,21.0000,0.0104581673307,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1319,T043905,t113289,21.0000,0.0104529616725,p3@TRIM69,140691,17857,Q86WT6,TRIM69,"tripartite motif containing 69","gene with protein product"
1320,T063991,t113289,21.0000,0.010447761194,p3@SOCS3,9021,19391,"O14543,Q5U0H7,Q6FI39",SOCS3,"suppressor of cytokine signaling 3","gene with protein product"
1321,T107577,t113289,20.0000,0.00995024875622,p1@RNU5F-5P,,42518,,RNU5F-5P,"RNA, U5F small nuclear 5, pseudogene",pseudogene
1322,T079923,t113289,20.0000,0.00995024875622,p1@PGD,5226,8891,"P52209,F5H7U0,F5H0L3",PGD,"phosphogluconate dehydrogenase","gene with protein product"
1323,T093070,t113289,20.0000,0.00994530084535,p9@PTAFR,5724,9582,P25105,PTAFR,"platelet activating factor receptor","gene with protein product"
1324,T089174,t113289,19.0000,0.00948103792415,p3@HSD11B1,3290,5208,P28845,HSD11B1,"hydroxysteroid 11-beta dehydrogenase 1","gene with protein product"
1325,T008037,t113289,19.0000,0.00947630922693,p6@LIPA,3988,6617,E7EUT7,LIPA,"lipase A, lysosomal acid type","gene with protein product"
1326,T089340,t113289,19.0000,0.00947630922693,p5@SLC30A1,7779,11012,Q9Y6M5,SLC30A1,"solute carrier family 30 member 1","gene with protein product"
1327,T113289,t158381,19.0000,0.00946215139442,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1328,T097168,t113289,19.0000,0.00946215139442,p3@GNG5,2787,4408,P63218,GNG5,"G protein subunit gamma 5","gene with protein product"
1329,T113289,t189062,19.0000,0.00946215139442,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1330,T113289,t186224,19.0000,0.00945744151319,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1331,T082126,t113289,19.0000,0.00945273631841,p1@PRPF3,9129,17348,"E7EVD1,B4DSY9",PRPF3,"pre-mRNA processing factor 3","gene with protein product"
1332,T032429,t113289,19.0000,0.00944803580308,p12@UBL3,5412,12504,B2R4J1,UBL3,"ubiquitin like 3","gene with protein product"
1333,T097645,t113289,19.0000,0.00944803580308,p3@LRRC8C,84230,25075,E9PHY6,LRRC8C,"leucine rich repeat containing 8 family member C","gene with protein product"
1334,T020109,t113289,19.0000,0.00944803580308,p6@DRAM1,55332,25645,Q8N682,DRAM1,"DNA damage regulated autophagy modulator 1","gene with protein product"
1335,T080481,t113289,19.0000,0.00943396226415,p8@CD53,963,1686,,CD53,"CD53 molecule","gene with protein product"
1336,T030044,t113289,18.0000,0.00898652021967,p6@ATP2B1,490,814,P20020,ATP2B1,"ATPase plasma membrane Ca2+ transporting 1","gene with protein product"
1337,T013879,t113289,18.0000,0.00897755610973,p18@CD44,960,1681,,CD44,"CD44 molecule (Indian blood group)","gene with protein product"
1338,T113289,t161130,18.0000,0.00897308075773,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1339,T081717,t113289,18.0000,0.00896860986547,p4@SEC22B,,10700,,SEC22B,"SEC22 homolog B, vesicle trafficking protein (gene/pseudogene)","gene with protein product"
1340,T096181,t113289,18.0000,0.00896860986547,p1@AK4,"100507855,205",363,P27144,AK4,"adenylate kinase 4","gene with protein product"
1341,T113289,t129071,18.0000,0.00896860986547,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1342,T088076,t113289,18.0000,0.00896414342629,p20@CHI3L1,1116,1932,Q59FK1,CHI3L1,"chitinase 3 like 1","gene with protein product"
1343,T090295,t113289,18.0000,0.00896414342629,p1@TP53BP2,7159,12000,"Q13625,F8WBY9,B4DG66",TP53BP2,"tumor protein p53 binding protein 2","gene with protein product"
1344,T113289,t147146,18.0000,0.00896414342629,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1345,T113289,t198995,18.0000,0.00896414342629,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1346,T113289,t199016,18.0000,0.00896414342629,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1347,T113289,t174769,18.0000,0.00895968143355,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1348,T113289,t163445,18.0000,0.00895968143355,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1349,T113289,t117776,18.0000,0.00895968143355,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1350,T106707,t113289,18.0000,0.00895968143355,p4@MED15,51586,14248,"C9JEM1,F8WEJ4,G3V1P5",MED15,"mediator complex subunit 15","gene with protein product"
1351,T113289,t197649,18.0000,0.0089552238806,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1352,T113289,t126001,18.0000,0.00893300248139,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1353,T113289,t135153,17.0000,0.00848726909636,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1354,T113289,t174234,17.0000,0.00845771144279,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1355,T113289,t159724,16.0000,0.00798403193613,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1356,T113289,t143267,16.0000,0.00797607178465,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1357,T072963,t113289,16.0000,0.00797607178465,p1@GRAMD1A,57655,29305,Q96CP6,GRAMD1A,"GRAM domain containing 1A","gene with protein product"
1358,T009190,t113289,16.0000,0.0079720976582,"p1@CARD17,p2@CARD16,p2@CASP1","440068,834,114769","33827,1499,33701","Q5XLA6,P29466",CARD17,"caspase recruitment domain family member 17","gene with protein product"
1359,T012045,t113289,16.0000,0.00796416127427,p9@PSMA1,5682,9530,P25786,PSMA1,"proteasome subunit alpha 1","gene with protein product"
1360,T113289,t144324,16.0000,0.00796416127427,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1361,T075137,t113289,16.0000,0.00795624067628,p3@PLAUR,5329,9053,Q03405,PLAUR,"plasminogen activator, urokinase receptor","gene with protein product"
1362,T003123,t113289,16.0000,0.00795228628231,p19@VIM,7431,12692,,VIM,vimentin,"gene with protein product"
1363,T113289,t162748,15.0000,0.00748502994012,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1364,T113289,t118905,15.0000,0.00748502994012,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1365,T043884,t113289,15.0000,0.00747756729811,p2@B2M,567,914,,B2M,beta-2-microglobulin,"gene with protein product"
1366,T113289,t170673,15.0000,0.00747756729811,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1367,T104705,t113289,15.0000,0.00747756729811,p9@IFNGR2,3460,5440,B5MCZ0,IFNGR2,"interferon gamma receptor 2","gene with protein product"
1368,T113289,t141206,15.0000,0.00747756729811,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1369,T113289,t183466,15.0000,0.00747756729811,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1370,T113289,t175759,15.0000,0.00747384155456,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1371,T077325,t113289,15.0000,0.00747384155456,p2@CD33,945,1659,,CD33,"CD33 molecule","gene with protein product"
1372,T113289,t166713,15.0000,0.00747384155456,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1373,T113289,t190927,15.0000,0.00747384155456,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1374,T113289,t164164,15.0000,0.00747011952191,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1375,T113289,t173647,15.0000,0.00747011952191,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1376,T009167,t113289,15.0000,0.00747011952191,p6@AMPD3,272,470,B7Z763,AMPD3,"adenosine monophosphate deaminase 3","gene with protein product"
1377,T069473,t113289,15.0000,0.00747011952191,p2@ICAM1,3383,5344,,ICAM1,"intercellular adhesion molecule 1","gene with protein product"
1378,T047520,t113289,15.0000,0.00746640119462,p1@ISG20,3669,6130,,ISG20,"interferon stimulated exonuclease gene 20","gene with protein product"
1379,T000430,t113289,15.0000,0.00746640119462,p17@NFKB2,4791,7795,,NFKB2,"nuclear factor kappa B subunit 2","gene with protein product"
1380,T086737,t113289,15.0000,0.00746268656716,p4@FAM129A,116496,16784,Q9BZQ8,FAM129A,"family with sequence similarity 129 member A","gene with protein product"
1381,T084158,t113289,15.0000,0.00746268656716,p4@IFI16,3428,5395,,IFI16,"interferon gamma inducible protein 16","gene with protein product"
1382,T113289,t198332,15.0000,0.00746268656716,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1383,T085137,t113289,15.0000,0.00745897563401,p2@ANO7L1,,32248,,ANO7L1,"anoctamin 7 like 1",unknown
1384,T077915,t113289,15.0000,0.00745156482861,p3@LILRB2,10288,6606,,LILRB2,"leukocyte immunoglobulin like receptor B2","gene with protein product"
1385,T068394,t113289,14.0000,0.00697906281157,p3@SERPINB2,5055,8584,,SERPINB2,"serpin family B member 2","gene with protein product"
1386,T062449,t113289,14.0000,0.00697211155378,p8@RNASEK,440400,33911,,RNASEK,"ribonuclease K","gene with protein product"
1387,T039220,t113289,13.0000,0.0064870259481,p5@TRMT5,57570,23141,Q32P41,TRMT5,"tRNA methyltransferase 5","gene with protein product"
1388,T113289,t173643,13.0000,0.0064870259481,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1389,T113289,t158888,13.0000,0.00648055832502,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1390,T097616,t113289,13.0000,0.00647410358566,p1@GBP1P1,400759,39561,,GBP1P1,"guanylate binding protein 1 pseudogene 1",pseudogene
1391,T113289,t124699,13.0000,0.00647410358566,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1392,T113289,t131767,13.0000,0.00647088103534,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1393,T002872,t113289,13.0000,0.00646766169154,p10@FAM107B,83641,23726,,FAM107B,"family with sequence similarity 107 member B","gene with protein product"
1394,T018078,t113289,13.0000,0.00646444554948,p12@NUMA1,4926,8059,Q86XH4,NUMA1,"nuclear mitotic apparatus protein 1","gene with protein product"
1395,T106461,t113289,13.0000,0.00646444554948,p4@BID,637,1050,B1PL87,BID,"BH3 interacting domain death agonist","gene with protein product"
1396,T113289,t186831,13.0000,0.00646444554948,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1397,T113289,t145466,13.0000,0.00646123260437,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1398,T104706,t113289,13.0000,0.00645802285147,p10@IFNGR2,3460,5440,B5MCZ0,IFNGR2,"interferon gamma receptor 2","gene with protein product"
1399,T113289,t124735,12.0000,0.00598503740648,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1400,T032621,t113289,12.0000,0.00598205383848,p5@BRCA2,675,1101,A1YBP1,BRCA2,"BRCA2, DNA repair associated","gene with protein product"
1401,T002076,t113289,12.0000,0.00598205383848,p3@CHST15,51363,18137,Q7LFX5,CHST15,"carbohydrate sulfotransferase 15","gene with protein product"
1402,T097531,t113289,12.0000,0.00598205383848,p5@GBP1,2633,4182,,GBP1,"guanylate binding protein 1","gene with protein product"
1403,T105739,t113289,12.0000,0.00598205383848,p8@PDXK,8566,8819,,PDXK,"pyridoxal kinase","gene with protein product"
1404,T108438,t113289,12.0000,0.00598205383848,p2@CSF2RB,1439,2436,P32927,CSF2RB,"colony stimulating factor 2 receptor beta common subunit","gene with protein product"
1405,T063993,t113289,12.0000,0.00598205383848,p9@SOCS3,9021,19391,"O14543,Q5U0H7,Q6FI39",SOCS3,"suppressor of cytokine signaling 3","gene with protein product"
1406,T076236,t113289,12.0000,0.00597907324365,p2@TICAM1,148022,18348,Q8IUC6,TICAM1,"toll like receptor adaptor molecule 1","gene with protein product"
1407,T113289,t134163,12.0000,0.00597907324365,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1408,T113289,t146788,12.0000,0.00597907324365,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1409,T069247,t113289,12.0000,0.00597907324365,p2@NDUFV2,4729,7717,P19404,NDUFV2,"NADH:ubiquinone oxidoreductase core subunit V2","gene with protein product"
1410,T047518,t113289,12.0000,0.00597609561753,p4@ISG20,3669,6130,,ISG20,"interferon stimulated exonuclease gene 20","gene with protein product"
1411,T000410,t113289,12.0000,0.00597609561753,p3@NFKB2,4791,7795,Q00653,NFKB2,"nuclear factor kappa B subunit 2","gene with protein product"
1412,T077485,t113289,12.0000,0.00597609561753,p3@FPR2,2358,3827,P25090,FPR2,"formyl peptide receptor 2","gene with protein product"
1413,T113289,t146080,12.0000,0.00597609561753,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1414,T008144,t113289,12.0000,0.0059731209557,p3@PCGF5,84333,28264,Q86SE9,PCGF5,"polycomb group ring finger 5","gene with protein product"
1415,T078030,t113289,12.0000,0.0059731209557,p1@FCAR,2204,3608,Q92587,FCAR,"Fc fragment of IgA receptor","gene with protein product"
1416,T113289,t131570,12.0000,0.0059731209557,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1417,T096832,t113289,12.0000,0.00597014925373,p9@NEXN,91624,29557,,NEXN,"nexilin F-actin binding protein","gene with protein product"
1418,T084545,t113289,12.0000,0.00597014925373,p3@SLAMF1,6504,10903,,SLAMF1,"signaling lymphocytic activation molecule family member 1","gene with protein product"
1419,T063210,t113289,12.0000,0.00596718050721,p2@SAP30BP,29115,30785,,SAP30BP,"SAP30 binding protein","gene with protein product"
1420,T113289,t154431,12.0000,0.00596718050721,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1421,T113289,t135166,12.0000,0.00596718050721,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1422,T039380,t113289,12.0000,0.00596718050721,p4@HIF1A,3091,4910,,HIF1A,"hypoxia inducible factor 1 alpha subunit","gene with protein product"
1423,T008932,t113289,12.0000,0.00596718050721,p4@BIRC2,329,590,E9PNM6,BIRC2,"baculoviral IAP repeat containing 2","gene with protein product"
1424,T010240,t113289,12.0000,0.00596718050721,p8@FXYD2,486,4026,,FXYD2,"FXYD domain containing ion transport regulator 2","gene with protein product"
1425,T113289,t148880,12.0000,0.00596718050721,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1426,T063455,t113289,12.0000,0.00596718050721,p5@SPHK1,8877,11240,"Q9NYA1,Q53ZR5,Q96GK1",SPHK1,"sphingosine kinase 1","gene with protein product"
1427,T080677,t113289,12.0000,0.00596421471173,p2@CAPZA1,829,1488,,CAPZA1,"capping actin protein of muscle Z-line alpha subunit 1","gene with protein product"
1428,T057254,t113289,12.0000,0.00596421471173,p1@RFFL,117584,24821,Q8WZ73,RFFL,"ring finger and FYVE like domain containing E3 ubiquitin protein ligase","gene with protein product"
1429,T019573,t113289,12.0000,0.00596125186289,p3@SLC36A4,120103,19660,,SLC36A4,"solute carrier family 36 member 4","gene with protein product"
1430,T097548,t113289,10.0000,0.00498753117207,p2@GBP2,2634,4183,P32456,GBP2,"guanylate binding protein 2","gene with protein product"
1431,T113289,t163970,10.0000,0.00498753117207,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1432,T113289,t182327,10.0000,0.00498256103637,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1433,T035802,t113289,10.0000,0.00498256103637,p1@GPR132,29933,17482,Q9UNW8,GPR132,"G protein-coupled receptor 132","gene with protein product"
1434,T113289,t199011,10.0000,0.00497512437811,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1435,T113289,t185511,10.0000,0.00497265042268,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1436,T019600,t113289,9.0000,0.0044955044955,p1@C11orf75,56935,24810,E9PSB8,SMCO4,"single-pass membrane protein with coiled-coil domains 4","gene with protein product"
1437,T009165,t113289,9.0000,0.00449326010984,p9@AMPD3,272,470,B7Z763,AMPD3,"adenosine monophosphate deaminase 3","gene with protein product"
1438,T088605,t113289,9.0000,0.00449326010984,p1@IKBKE,9641,14552,Q3B754,IKBKE,"inhibitor of nuclear factor kappa B kinase subunit epsilon","gene with protein product"
1439,T001028,t113289,9.0000,0.00449101796407,p5@DUSP5,1847,3071,,DUSP5,"dual specificity phosphatase 5","gene with protein product"
1440,T113289,t126858,9.0000,0.00449101796407,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1441,T113289,t168319,9.0000,0.00448654037886,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1442,T113289,t155126,9.0000,0.00448654037886,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1443,T018484,t113289,9.0000,0.00448430493274,p4@ARRB1,408,711,,ARRB1,"arrestin beta 1","gene with protein product"
1444,T113289,t150774,9.0000,0.00448430493274,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1445,T036862,t113289,9.0000,0.00448430493274,p2@SLC7A7,9056,11065,,SLC7A7,"solute carrier family 7 member 7","gene with protein product"
1446,T088042,t113289,9.0000,0.00448430493274,p5@CHI3L1,1116,1932,,CHI3L1,"chitinase 3 like 1","gene with protein product"
1447,T113289,t177411,9.0000,0.00448430493274,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1448,T113289,t199676,9.0000,0.00448430493274,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1449,T113289,t171817,9.0000,0.00448207171315,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1450,T113289,t132204,9.0000,0.00448207171315,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1451,T113289,t155354,9.0000,0.00448207171315,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1452,T089164,t113289,9.0000,0.00448207171315,p2@G0S2,50486,30229,Q6FGC8,G0S2,"G0/G1 switch 2","gene with protein product"
1453,T113289,t163516,9.0000,0.00448207171315,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1454,T091729,t113289,9.0000,0.00448207171315,p6@KMO,8564,6381,O15229,KMO,"kynurenine 3-monooxygenase","gene with protein product"
1455,T036463,t113289,9.0000,0.00448207171315,p3@HNRNPC,3183,5035,,HNRNPC,"heterogeneous nuclear ribonucleoprotein C (C1/C2)","gene with protein product"
1456,T080529,t113289,9.0000,0.00447984071677,p12@DENND2D,79961,26192,,DENND2D,"DENN domain containing 2D","gene with protein product"
1457,T112958,t113289,9.0000,0.00447984071677,p74@ZEB2,9839,14881,O60315,ZEB2,"zinc finger E-box binding homeobox 2","gene with protein product"
1458,T113289,t146790,9.0000,0.00447984071677,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1459,T028407,t113289,9.0000,0.00447984071677,p2@RAP1B,5908,9857,"F5H147,F5H4H0,F5H823,F5GYH7,B4DW74,F5GX62,F5H0S2,B4DW94,F5GYB5",RAP1B,"RAP1B, member of RAS oncogene family","gene with protein product"
1460,T113289,t130277,9.0000,0.00447984071677,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1461,T085267,t113289,9.0000,0.00447984071677,p1@CREG1,8804,2351,O75629,CREG1,"cellular repressor of E1A stimulated genes 1","gene with protein product"
1462,T113289,t164764,9.0000,0.00447984071677,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1463,T113289,t124734,9.0000,0.00447984071677,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1464,T083444,t113289,9.0000,0.00447984071677,p1@ARHGEF2,9181,682,Q92974,ARHGEF2,"Rho/Rac guanine nucleotide exchange factor 2","gene with protein product"
1465,T113289,t141217,9.0000,0.00447984071677,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1466,T113289,t145583,9.0000,0.0044776119403,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1467,T063453,t113289,9.0000,0.0044776119403,p2@SPHK1,8877,11240,"Q9NYA1,Q53ZR5,Q96GK1",SPHK1,"sphingosine kinase 1","gene with protein product"
1468,T028918,t113289,9.0000,0.0044776119403,p1@THAP2,83591,20854,Q9H0W7,THAP2,"THAP domain containing 2","gene with protein product"
1469,T047638,t113289,9.0000,0.0044776119403,p2@RHCG,51458,18140,Q9UBD6,RHCG,"Rh family C glycoprotein","gene with protein product"
1470,T096307,t113289,9.0000,0.0044776119403,p23@PDE4B,5142,8781,B4DG71,PDE4B,"phosphodiesterase 4B","gene with protein product"
1471,T050375,t113289,9.0000,0.00447538538041,p1@NUPR1,26471,29990,O60356,NUPR1,"nuclear protein 1, transcriptional regulator","gene with protein product"
1472,T002075,t113289,9.0000,0.00447538538041,p2@CHST15,51363,18137,,CHST15,"carbohydrate sulfotransferase 15","gene with protein product"
1473,T076937,t113289,9.0000,0.00447538538041,p2@IL4I1,259307,19094,Q96RQ9,IL4I1,"interleukin 4 induced 1","gene with protein product"
1474,T113289,t173646,9.0000,0.00447538538041,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1475,T113289,t138306,9.0000,0.00447538538041,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
1476,T113289,t128221,9.0000,0.0044731610338,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
